985,"T2700150016723",01,0,2,1,1,2023-10-01,2022-12-23,,,"",,,"",,,"","埼玉県立近代美術館フレンド","",,,"",""
986,"T2700150016731",01,0,2,1,1,2023-10-01,2023-07-24,,,"",,,"",,,"","埼玉県吹奏楽連盟","",,,"",""
987,"T2700150016748",01,0,,,0,2023-10-01,2024-12-04,,,"",,,"",,,"","","",,,"",""
988,"T2700150016748",03,0,2,1,1,2023-10-01,2024-12-04,,2024-09-01,"",,,"",,,"","障害者生活ネットワークうらわ","",,,"",""
989,"T2700150016962",01,0,2,1,1,2023-10-01,2023-10-06,,,"",,,"",,,"","理研共済会","",,,"",""
990,"T2700150017085",01,0,2,1,1,2023-10-01,2023-04-27,,,"",,,"",,,"","北本トマトカレーの会","",,,"",""
991,"T2700150017283",01,0,2,1,1,2023-10-01,2023-01-27,,,"",,,"",,,"","川越市遺跡調査会","",,,"",""
992,"T2700150017440",01,0,2,1,1,2023-10-01,2023-03-22,,,"",,,"",,,"","埼玉県西部労務協会","",,,"",""
993,"T2700150017671",01,0,2,1,1,2025-01-01,2024-12-19,,,"",,,"",,,"","関東盆栽組合","",,,"",""
994,"T2700150017878",01,0,2,1,1,2023-10-01,2023-10-06,,,"",,,"",,,"","幸手市観光協会","",,,"",""
995,"T2700150018042",01,0,2,1,1,2023-10-01,2023-06-30,,,"",,,"",,,"","越谷市北部市民会館運営協議会","",,,"",""
996,"T2700150018166",01,0,2,1,1,2023-10-01,2021-12-20,,,"",,,"",,,"","茨城県町村会（災害共済特別会計）","",,,"",""
997,"T2700150018257",01,0,2,1,1,2023-10-01,2022-05-23,,,"",,,"",,,"","しんすい庵","",,,"",""
998,"T2700150018331",01,0,2,1,1,2023-10-01,2022-12-19,,,"",,,"",,,"","月居温泉　滝見の湯運営会","",,,"",""
999,"T2700150018406",01,0,2,1,1,2023-10-01,2023-03-31,,,"",,,"",,,"","茨城セントラル企業経営労務管理協会","",,,"",""
1000,"T2700150018414",01,0,2,1,1,2024-04-01,2024-02-21,,,"",,,"",,,"","東海村観光協会","",,,"",""
1001,"T2700150018471",01,0,2,1,1,2023-10-01,2023-06-23,,,"",,,"",,,"","日立青色申告会","",,,"",""
1002,"T2700150018505",01,0,2,1,1,2023-10-01,2023-10-04,,,"",,,"",,,"","茨城県北浦みつば連合出荷組合まる十支部","",,,"",""
1003,"T2700150018711",01,0,2,1,1,2023-10-01,2023-03-15,,,"",,,"",,,"","筑波大学　交通安全会","",,,"",""
1004,"T2700150018728",01,0,2,1,1,2023-10-01,2023-01-24,,,"",,,"",,,"","つくばコングレスセンタ－","",,,"",""
1005,"T2700150018835",01,0,2,1,1,2023-10-01,2022-06-14,,,"",,,"",,,"","全日本ハム労働組合茨城支部","",,,"",""
1006,"T2700150018901",01,0,2,1,1,2023-10-01,2022-12-07,,,"",,,"",,,"","境スタンプ会","",,,"",""
1007,"T2700150019032",01,0,2,1,1,2023-10-01,2022-07-12,,,"",,,"",,,"","車庫証明申請宇都宮センター","",,,"",""
1008,"T2700150019073",01,0,2,1,1,2023-10-01,2022-08-26,,,"",,,"",,,"","栃木県電気工事業工業組合　宇都宮支部","",,,"",""
1009,"T2700150019189",01,0,2,1,1,2023-10-01,2022-06-03,,,"",,,"",,,"","栃木県高等学校野球連盟","",,,"",""
1010,"T2700150019222",01,0,2,1,1,2023-10-01,2023-10-26,,,"",,,"",,,"","栃木県温泉保護開発協会連合会","",,,"",""
1011,"T2700150019305",01,0,2,1,1,2023-10-01,2023-01-25,,,"",,,"",,,"","大室農産物加工組合","",,,"",""
1012,"T2700150019404",01,0,2,1,1,2023-10-01,2022-10-28,,,"",,,"",,,"","芳那の水晶湖ふれあいの郷協議会","",,,"",""
1013,"T2700150019643",01,0,2,1,1,2023-10-01,2022-04-14,,,"",,,"",,,"","ふるさと・にしなす産直会","",,,"",""
1014,"T2700150019726",01,0,2,1,1,2023-10-01,2022-12-06,,,"",,,"",,,"","矢板市スタンプ会","",,,"",""
1015,"T2700150020485",01,0,2,1,1,2023-10-01,2022-08-26,,,"",,,"",,,"","戸倉区","",,,"",""
1016,"T2700150020519",01,0,,,0,2023-10-01,2024-05-29,,,"",,,"",,,"","","",,,"",""
1017,"T2700150020519",03,0,2,1,1,2023-10-01,2024-05-29,,2024-04-01,"",,,"",,,"","梅田ふるさとセンター管理運営組合","",,,"",""
1018,"T2700150020865",01,0,2,1,1,2023-10-01,2022-05-31,,,"",,,"",,,"","長野市公共交通活性化・再生協議会","",,,"",""
1019,"T2700150021005",01,0,2,1,1,2023-11-21,2023-11-21,,,"",,,"",,,"","戸隠スキ－学校","",,,"",""
1020,"T2700150021013",01,0,2,1,1,2023-10-01,2023-09-08,,,"",,,"",,,"","教育指導時報刊行会","",,,"",""
1021,"T2700150021129",01,0,2,1,1,2023-10-01,2022-07-26,,,"",,,"長野県佐久市協和２３５６番地１",20,217,"","しらかば店生産者直売所","",,,"",""
1022,"T2700150021252",01,0,2,1,1,2023-10-01,2022-07-13,,,"",,,"",,,"","東北信酪農ヘルパー利用組合","",,,"",""
1023,"T2700150021269",01,0,2,1,1,2023-10-01,2022-05-31,,,"",,,"",,,"","別所温泉観光協会","",,,"",""
1024,"T2700150021351",01,0,2,1,1,2023-10-01,2022-09-16,,,"",,,"",,,"","信州蔦木宿推進協議会","",,,"",""
1025,"T2700150021392",01,0,2,1,1,2023-10-01,2022-11-15,,,"",,,"",,,"","富士見高原スキースクール","",,,"",""
1026,"T2700150021450",01,0,2,1,1,2023-10-01,2022-12-09,,,"",,,"",,,"","伊南経営労働協会","",,,"",""
1027,"T2700150021541",01,0,2,1,1,2023-10-01,2022-11-25,,,"",,,"",,,"","上伊那自動車検査場維持会","",,,"",""
1028,"T2700150021582",01,0,2,1,1,2023-10-01,2023-01-31,,,"",,,"",,,"","長野県飯田地区自家用自動車協会","",,,"",""
1029,"T2700150021681",01,0,2,1,1,2023-10-01,2023-03-16,,,"",,,"",,,"","安曇野市天蚕振興会","",,,"",""
1030,"T2700150021707",01,0,2,1,1,2025-06-13,2025-06-16,,,"",,,"",,,"","筑北村坂井そば生産販売組合","",,,"",""
1031,"T2700150021789",01,0,2,1,1,2023-10-01,2023-01-06,,,"",,,"",,,"","松本食品衛生協会","",,,"",""
1032,"T2700150021905",01,0,2,1,1,2023-10-01,2022-09-16,,,"",,,"",,,"","岩岳観光協会","",,,"",""
1033,"T2700150021938",01,0,2,1,1,2023-10-01,2022-06-27,,,"",,,"",,,"","栂池スキー学校","",,,"",""
1034,"T2700150022069",01,0,2,1,1,2023-10-01,2023-02-16,,,"",,,"",,,"","木戸地区コミュニティセンタ－運営委員会","",,,"",""
1035,"T2700150022102",01,0,2,1,1,2023-10-01,2022-10-04,,,"",,,"",,,"","第四北越経営者クラブ","",,,"",""
1036,"T2700150022110",01,0,2,1,1,2023-10-01,2021-12-06,,,"",,,"",,,"","地域コミュニティ葛塚連合","",,,"",""
1037,"T2700150022226",01,0,2,1,1,2023-10-01,2023-03-24,,,"",,,"",,,"","新潟県建設事業者協会","",,,"",""
1038,"T2700150022390",01,0,2,1,1,2023-10-01,2023-01-23,,,"",,,"",,,"","小須戸コミュニティ協議会","",,,"",""
1039,"T2700150022556",01,0,2,1,1,2023-10-01,2023-03-24,,,"",,,"",,,"","越後三条鍛冶集団","",,,"",""
1040,"T2700150022721",01,0,,,0,2023-10-01,2025-05-01,,,"",,,"",,,"","","",,,"",""
1041,"T2700150022721",03,0,2,1,1,2023-10-01,2025-05-01,,2025-04-01,"",,,"",,,"","おぢやまつり実行委員会","",,,"",""
1042,"T2700150022754",01,0,2,1,1,2023-10-01,2021-11-24,,,"",,,"",,,"","湯之谷けんぽセンター管理組合","",,,"",""
1043,"T2700150022829",01,0,2,1,1,2025-04-01,2025-02-10,,,"",,,"",,,"","ナマステ・インディア実行委員会","",,,"",""
1044,"T2700150022977",01,0,2,1,1,2023-10-01,2022-10-18,,,"",,,"",,,"","杉野沢区","",,,"",""
1045,"T2700150023075",01,0,2,1,1,2023-10-01,2022-06-30,,,"",,,"",,,"","越後村上物産会","",,,"",""
1046,"T2700150023109",01,0,2,1,1,2023-10-01,2023-05-24,,,"",,,"",,,"","駒形スカイサービス","",,,"",""
1047,"T2700150023240",01,0,2,1,1,2023-10-01,2022-10-24,,,"",,,"",,,"","近畿税理士企業共済会","",,,"",""
1048,"T2700150023298",01,0,2,1,1,2023-10-01,2023-07-12,,,"",,,"",,,"","ティグレ大阪","",,,"",""
1049,"T2700150023901",01,0,2,1,1,2023-10-01,2023-03-29,,,"",,,"",,,"","大阪府吹奏楽連盟","",,,"",""
1050,"T2700150023918",01,0,2,1,1,2023-10-01,2023-09-21,,,"",,,"",,,"","大阪府宅地建物取引業協会北支部","",,,"",""
1051,"T2700150023926",01,0,,,0,2023-10-01,2025-07-03,,,"",,,"",,,"","","",,,"",""
1052,"T2700150023926",03,0,2,1,1,2023-10-01,2025-07-03,,2024-03-01,"",,,"",,,"","関西中央競馬専門紙協会","",,,"",""
1053,"T2700150023959",01,0,2,1,1,2023-10-01,2023-07-13,,,"",,,"",,,"","実践経営者道場大和","",,,"",""
1054,"T2700150024073",01,0,2,1,1,2023-10-01,2023-01-20,,,"",,,"",,,"","大阪水産物容器組合","",,,"",""
1055,"T2700150024949",01,0,2,1,1,2023-11-21,2023-11-21,,,"",,,"",,,"","ステュディオ新大阪管理組合","",,,"",""
1056,"T2700150024998",01,0,2,1,1,2023-10-01,2022-10-28,,,"",,,"",,,"","企業発展支援協会","",,,"",""
1057,"T2700150025567",01,0,2,1,1,2023-10-01,2022-08-23,,,"",,,"",,,"","美原区北余部自治会","",,,"",""
1058,"T2700150025591",01,0,2,1,1,2023-10-01,2022-05-31,,,"",,,"",,,"","若松台第一住宅自治会","",,,"",""
1059,"T2700150025674",01,0,2,1,1,2023-11-02,2023-12-11,,,"",,,"",,,"","泉北環境整備施設組合職員厚生会","",,,"",""
1060,"T2700150025930",01,0,,,0,2023-10-01,2024-05-27,,,"",,,"",,,"","","",,,"",""
1061,"T2700150025930",03,0,2,1,1,2023-10-01,2024-05-27,,2024-04-01,"",,,"",,,"","太子町観光・まちづくり協会","",,,"",""
1062,"T2700150025988",01,0,2,1,1,2023-10-01,2022-05-31,,,"",,,"",,,"","ワーカーズコレクティブ　かぐや姫","",,,"",""
1063,"T2700150026029",01,0,2,1,1,2023-10-01,2022-08-25,,,"",,,"",,,"","関西ゴム技術研修所","",,,"",""
1064,"T2700150026177",01,0,2,1,1,2023-10-01,2022-01-13,,,"",,,"",,,"","農民連　大阪産直センター","",,,"",""
1065,"T2700150026276",01,0,2,1,1,2023-10-01,2023-02-28,,,"",,,"",,,"","西コミュニティ推進委員会","",,,"",""
1066,"T2700150026771",01,0,2,1,1,2023-10-01,2023-01-27,,,"",,,"",,,"","京都学生祭典実行委員会","",,,"",""
1067,"T2700150026796",01,0,2,1,1,2024-01-04,2024-01-17,,,"",,,"",,,"","京都インプラント研究所","",,,"",""
1068,"T2700150026838",01,0,2,1,1,2023-10-01,2022-10-13,,,"",,,"",,,"","日本産業皮膚衛生協会","",,,"",""
1069,"T2700150026920",01,0,2,1,1,2023-10-01,2022-10-18,,,"",,,"",,,"","ウルトラコラム工法協会","",,,"",""
1070,"T2700150027712",01,0,2,1,1,2023-10-01,2023-05-10,,,"",,,"",,,"","コフィオ神戸元町管理組合","",,,"",""
1071,"T2700150027919",01,0,2,1,1,2023-10-01,2022-08-25,,,"",,,"",,,"","神戸中央自家用自動車協会","",,,"",""
1072,"T2700150027951",01,0,2,1,1,2023-10-01,2021-12-13,,,"",,,"",,,"","日本ボーイスカウト兵庫連盟","",,,"",""
1073,"T2700150028099",01,0,2,1,1,2023-10-01,2022-10-11,,,"",,,"",,,"","垂水ゴルフ倶楽部","",,,"",""
1074,"T2700150028280",01,0,2,1,1,2023-10-01,2022-03-14,,,"",,,"",,,"","関西学院大学出版会","",,,"",""
1075,"T2700150028413",01,0,2,1,1,2023-10-01,2022-10-13,,,"",,,"",,,"","西宮労働基準協会","",,,"",""
1076,"T2700150028710",01,0,2,1,1,2023-10-01,2023-01-31,,,"",,,"",,,"","明石市学校給食協力組合","",,,"",""
1077,"T2700150028735",01,0,2,1,1,2023-10-01,2023-09-26,,,"",,,"",,,"","神戸ワインビーフ協議会","",,,"",""
1078,"T2700150028784",01,0,2,1,1,2023-10-01,2022-08-05,,,"",,,"兵庫県明石市藤江２０２９番地の１",28,203,"","明石市卸売市場運営協議会","",,,"",""
1079,"T2700150028834",01,0,2,1,1,2023-10-01,2023-03-24,,,"",,,"",,,"","ようしょう会","",,,"",""
1080,"T2700150029080",01,0,2,1,1,2023-10-01,2022-12-19,,,"",,,"",,,"","加古川油脂組合","",,,"",""
1081,"T2700150029114",01,0,2,1,1,2023-10-01,2023-04-11,,,"",,,"",,,"","播磨町野添コミュニティ委員会","",,,"",""
1082,"T2700150029130",01,0,2,1,1,2023-10-01,2023-04-04,,,"",,,"",,,"","別府公民館管理運営委員会","",,,"",""
1083,"T2700150029205",01,0,2,1,1,2023-10-01,2023-10-17,,,"",,,"兵庫県姫路市本町６８番地家老屋敷跡便益施設Ａ棟２号室",28,201,"","しらさぎ福祉ショップ・はりまっ子","",,,"",""
1084,"T2700150029213",01,0,2,1,1,2023-10-01,2022-07-13,,,"",,,"",,,"","世界遺産姫路城マラソン実行委員会","",,,"",""
1085,"T2700150029469",01,0,,,0,2023-11-24,2025-02-28,,,"",,,"",,,"","","",,,"",""
1086,"T2700150029469",03,0,2,1,1,2023-11-24,2025-02-28,,2025-04-01,"",,,"兵庫県赤穂市加里屋８１番地",28,212,"","赤穂市婦人共励会","",,,"",""
1087,"T2700150029493",01,0,2,1,1,2023-10-01,2022-10-21,,,"",,,"",,,"","相生労働基準協会","",,,"",""
1088,"T2700150029642",01,0,2,1,1,2024-04-11,2024-04-09,,,"",,,"",,,"","日高防犯協会","",,,"",""
1089,"T2700150029849",01,0,2,1,1,2023-10-01,2022-11-29,,,"",,,"",,,"","兵庫県玉葱協会","",,,"",""
1090,"T2700150029881",01,0,2,1,1,2023-10-01,2022-06-01,,,"",,,"",,,"","南あわじ自家用自動車協会","",,,"",""
1091,"T2700150030030",01,0,2,1,1,2023-10-01,2022-02-18,,,"",,,"",,,"","奈良オープンゴルフ選手権大会","",,,"",""
1092,"T2700150030237",01,0,2,1,1,2023-10-01,2023-04-11,,,"",,,"",,,"","高取町シルバ－人材センタ－","",,,"",""
1093,"T2700150030773",01,0,2,1,1,2023-10-01,2023-01-27,,,"",,,"",,,"","かなや農林産物加工直売組合","",,,"",""
1094,"T2700150030897",01,0,2,1,1,2023-10-01,2023-02-17,,,"",,,"",,,"","近野振興会","",,,"",""
1095,"T2700150031128",01,0,2,1,1,2023-10-01,2023-04-12,,,"",,,"",,,"","滋賀県木材協会","",,,"",""
1096,"T2700150031177",01,0,2,1,1,2023-10-01,2022-09-07,,,"",,,"",,,"","笠縫学区まちづくり協議会","",,,"",""
1097,"T2700150031219",01,0,2,1,1,2023-10-01,2022-09-07,,,"",,,"",,,"","志津南学区まちづくり協議会","",,,"",""
1098,"T2700150031268",01,0,2,1,1,2023-10-01,2022-09-07,,,"",,,"",,,"","山田学区まちづくり協議会","",,,"",""
1099,"T2700150031532",01,0,2,1,1,2023-10-01,2022-12-16,,,"",,,"",,,"","御園地区まちづくり協議会","",,,"",""
1100,"T2700150031615",01,0,2,1,1,2023-10-01,2023-03-13,,,"",,,"",,,"","豊郷町シルバ－人材センタ－","",,,"",""
1101,"T2700150031763",01,0,2,1,1,2023-10-01,2022-11-15,,,"",,,"",,,"","六荘地区地域づくり協議会","",,,"",""
1102,"T2700150032019",01,0,2,1,1,2023-10-01,2023-01-16,,,"",,,"",,,"","北海道市町村職員年金者連盟","",,,"",""
1103,"T2700150032084",01,0,2,1,1,2023-10-01,2023-09-28,,,"",,,"",,,"","札幌向精神薬治験審査委員会","",,,"",""
1104,"T2700150032175",01,0,2,1,1,2023-10-01,2022-10-05,,,"",,,"",,,"","労働保険亊務組合　北星労務管理協会","",,,"",""
1105,"T2700150032563",01,0,2,1,1,2023-10-01,2023-07-04,,,"",,,"北海道札幌市白石区北郷三条７丁目９－２０",01,104,"","札幌市北白石地区センタ－運営委員会","",,,"",""
1106,"T2700150032613",01,0,2,1,1,2023-10-01,2023-01-06,,,"",,,"",,,"","北広島農産物直売所運営委員会","",,,"",""
1107,"T2700150032695",01,0,2,1,1,2025-08-08,2025-08-07,,,"",,,"",,,"","札幌アイヌ協会","",,,"",""
1108,"T2700150033041",01,0,2,1,1,2023-10-01,2023-10-26,,,"",,,"",,,"","今金町高齢者事業団","",,,"",""
1109,"T2700150033322",01,0,2,1,1,2023-10-01,2023-09-20,,,"",,,"",,,"","有明地区病害虫防除組合","",,,"",""
1110,"T2700150033388",01,0,2,1,1,2023-10-01,2023-04-06,,,"",,,"",,,"","そらち南農協苺苗部会親株施設事業","",,,"",""
1111,"T2700150033990",01,0,2,1,1,2023-10-01,2023-03-10,,,"",,,"",,,"","旭川市豊岡地区センター運営委員会","",,,"",""
1112,"T2700150034080",01,0,2,1,1,2023-10-01,2022-11-30,,,"",,,"",,,"","上富良野町高齢者事業団","",,,"",""
1113,"T2700150034106",01,0,2,1,1,2023-10-01,2022-07-08,,,"",,,"",,,"","剣淵生命を育てる大地の会","",,,"",""
1114,"T2700150034130",01,0,2,1,1,2023-10-01,2022-12-23,,,"",,,"",,,"","中川町高齢者就労センタ－","",,,"",""
1115,"T2700150034535",01,0,2,1,1,2023-10-01,2023-03-27,,,"",,,"",,,"","門別町農協酪農ヘルパ－利用組合","",,,"",""
1116,"T2700150034849",01,0,2,1,1,2023-10-01,2022-05-24,,,"",,,"",,,"","市立釧路総合病院職員福利厚生会","",,,"",""
1117,"T2700150034881",01,0,2,1,1,2023-10-01,2022-10-06,,,"",,,"",,,"","下雪裡トラクター利用組合","",,,"",""
1118,"T2700150034907",01,0,2,1,1,2023-10-01,2022-12-21,,,"",,,"",,,"","茂雪裡上トラクター利用組合","",,,"",""
1119,"T2700150034997",01,0,2,1,1,2023-10-01,2021-10-21,,,"",,,"",,,"","音更町物産協会","",,,"",""
1120,"T2700150035120",01,0,2,1,1,2023-10-01,2025-07-15,,,"",,,"",,,"","めむろみなくる商店会","",,,"",""
1121,"T2700150035153",01,0,2,1,1,2023-10-01,2023-04-10,,,"",,,"",,,"","狩勝寿事業団","",,,"",""
1122,"T2700150035186",01,0,2,1,1,2023-10-01,2022-05-20,,,"",,,"",,,"","中山間地域等直接支払制度　忠類集落代表者会議","",,,"",""
1123,"T2700150035500",01,0,2,1,1,2023-10-01,2023-03-08,,,"",,,"",,,"","宮城県町村会","",,,"",""
1124,"T2700150035632",01,0,,,0,2023-10-01,2025-01-24,,,"",,,"",,,"","","",,,"",""
1125,"T2700150035632",03,0,2,1,1,2023-10-01,2025-01-24,,2024-04-01,"",,,"",,,"","宮城県中小企業家同友会","",,,"",""
1126,"T2700150035896",01,0,2,1,1,2023-10-01,2022-11-22,,,"",,,"",,,"","上野目自治協議会","",,,"",""
1127,"T2700150035921",01,0,2,1,1,2023-10-01,2023-02-17,,,"",,,"",,,"","田尻町きのこ栽培組合","",,,"",""
1128,"T2700150036060",01,0,2,1,1,2023-10-01,2023-02-20,,,"",,,"",,,"","北方地区コミュニティ推進協議会","",,,"",""
1129,"T2700150036069",01,0,2,1,1,2023-10-01,2022-11-14,,,"",,,"",,,"","豊里地域産物活用施設運営組合","",,,"",""
1130,"T2700150036077",01,0,2,1,1,2023-10-01,2021-11-24,,,"",,,"",,,"","とよまコミュニティ運営協議会","",,,"",""
1131,"T2700150036085",01,0,2,1,1,2023-10-01,2022-05-16,,,"",,,"",,,"","錦織地域振興会","",,,"",""
1132,"T2700150036119",01,0,,,0,2023-10-01,2025-07-02,,,"",,,"",,,"","","",,,"",""
1133,"T2700150036119",03,0,2,1,1,2023-10-01,2025-07-02,,2025-04-01,"",,,"",,,"","小野地域まちづくり協議会","",,,"",""
1134,"T2700150036424",01,0,2,1,1,2023-10-01,2023-04-26,,,"",,,"",,,"","紫波ふる里センター","",,,"",""
1135,"T2700150036449",01,0,2,1,1,2023-10-01,2023-10-24,,,"",,,"",,,"","東部地域酪農ヘルパー利用組合","",,,"",""
1136,"T2700150036457",01,0,2,1,1,2023-10-01,2022-09-27,,,"",,,"",,,"","なんバザ・ホール運営協議会","",,,"",""
1137,"T2700150036498",01,0,2,1,1,2023-10-01,2023-03-10,,,"",,,"",,,"","宮手稲藤農業生産組合","",,,"",""
1138,"T2700150036507",01,0,2,1,1,2023-10-01,2024-07-19,,,"",,,"",,,"","盛岡神子田朝市","",,,"",""
1139,"T2700150036572",01,0,2,1,1,2024-02-01,2024-02-07,,,"",,,"",,,"","岩手県高等学校野球連盟","",,,"",""
1140,"T2700150036820",01,0,2,1,1,2023-10-01,2023-04-28,,,"",,,"",,,"","奥州市国際交流協会","",,,"",""
1141,"T2700150036837",01,0,2,1,1,2023-10-01,2022-06-07,,,"",,,"",,,"","ＪＨＫ","",,,"",""
1142,"T2700150036894",01,0,2,1,1,2023-10-01,2022-08-02,,,"",,,"",,,"","一関市職員労働組合","",,,"",""
1143,"T2700150037067",01,0,2,1,1,2023-10-01,2022-11-24,,,"",,,"",,,"","岩泉町シルバー人材センター","",,,"",""
1144,"T2700150037075",01,0,2,1,1,2023-10-01,2022-02-25,,,"",,,"",,,"","川井やまびこ産直組合","",,,"",""
1145,"T2700150037109",01,0,2,1,1,2023-10-01,2022-09-29,,,"",,,"",,,"","山田町シルバー人材センター","",,,"",""
1146,"T2700150037133",01,0,2,1,1,2023-10-01,2023-08-21,,,"",,,"",,,"","大野スタンプ会","",,,"",""
1147,"T2700150037158",01,0,2,1,1,2023-10-01,2021-11-22,,,"",,,"",,,"","種市地域食文化伝承交流施設運営協議会","",,,"",""
1148,"T2700150037199",01,0,2,1,1,2023-10-01,2023-05-12,,,"",,,"",,,"","サラダボウル・こずや利用組合","",,,"",""
1149,"T2700150037554",01,0,2,1,1,2023-10-01,2023-07-25,,,"",,,"",,,"","郡山青色申告会","",,,"",""
1150,"T2700150037769",01,0,2,1,1,2023-10-01,2022-07-11,,,"",,,"",,,"","石川自家用自動車協会","",,,"",""
1151,"T2700150037876",01,0,2,1,1,2023-10-01,2022-12-16,,,"",,,"",,,"","磐梯町シルバ－人材センタ－","",,,"",""
1152,"T2700150038016",01,0,2,1,1,2023-10-01,2023-01-04,,,"",,,"",,,"","滝川渓谷農産物直売所滝川の里","",,,"",""
1153,"T2700150038098",01,0,2,1,1,2025-09-24,2025-09-25,,,"",,,"",,,"","いわきサンシャインマラソン実行委員会","",,,"",""
1154,"T2700150038255",01,0,2,1,1,2023-10-01,2022-08-22,,,"",,,"",,,"","相馬薬剤師会Ｆ．Ｃ．Ｃ","",,,"",""
1155,"T2700150038346",01,0,2,1,1,2023-10-01,2022-05-24,,,"",,,"",,,"","秋田県植物防疫協会","",,,"",""
1156,"T2700150038387",01,0,2,1,1,2023-10-01,2022-06-14,,,"",,,"",,,"","潟上市天王無人ヘリコプタ－部会","",,,"",""
1157,"T2700150038569",01,0,2,1,1,2023-10-01,2023-09-04,,,"",,,"",,,"","土崎青色申告協会","",,,"",""
1158,"T2700150038627",01,0,2,1,1,2023-10-01,2023-10-25,,,"",,,"",,,"","大館市まるごと体験推進協議会","",,,"",""
1159,"T2700150038651",01,0,2,1,1,2023-10-01,2023-04-11,,,"",,,"",,,"","十和田地域づくり協議会","",,,"",""
1160,"T2700150038817",01,0,2,1,1,2023-10-01,2022-11-07,,,"",,,"",,,"","アグリスカイ南外","",,,"",""
1161,"T2700150038825",01,0,2,1,1,2023-10-01,2023-04-19,,,"",,,"",,,"","大曲スポ－ツクラブ","",,,"",""
1162,"T2700150038841",01,0,2,1,1,2023-10-01,2022-07-25,,,"",,,"",,,"","協和地域除雪受託会","",,,"",""
1163,"T2700150038858",01,0,2,1,1,2023-10-01,2022-08-30,,,"",,,"",,,"","大仙市太田病害虫防除協議会","",,,"",""
1164,"T2700150038949",01,0,2,1,1,2023-10-01,2022-10-26,,,"",,,"",,,"","平鹿町きのこ培養センター利用組合","",,,"",""
1165,"T2700150038998",01,0,2,1,1,2023-10-01,2023-04-17,,,"",,,"",,,"","秋田県自動車整備振興会湯沢雄勝支部","",,,"",""
1166,"T2700150039030",01,0,,,0,2023-10-01,2024-12-24,,,"",,,"",,,"","","",,,"",""
1167,"T2700150039030",03,0,2,1,1,2023-10-01,2024-12-24,,2024-10-01,"",,,"",,,"","青森植物検疫協会","",,,"",""
1168,"T2700150039121",01,0,2,1,1,2023-10-01,2022-07-12,,,"",,,"",,,"","青森青色申告会","",,,"",""
1169,"T2700150039740",01,0,2,1,1,2023-10-01,2023-04-24,,,"",,,"",,,"","上十三支部獣医師会","",,,"",""
1170,"T2700150039773",01,0,2,1,1,2023-10-01,2022-07-05,,,"",,,"",,,"","千歳平自治会","",,,"",""
1171,"T2700150040129",01,0,2,1,1,2023-12-06,2023-12-19,,,"",,,"",,,"","グループ農夫の会","",,,"",""
1172,"T2700150040252",01,0,2,1,1,2023-10-01,2023-05-15,,,"",,,"",,,"","山形青色申告会","",,,"",""
1173,"T2700150040351",01,0,2,1,1,2023-10-01,2022-10-19,,,"",,,"",,,"","山形県家畜改良協会","",,,"",""
1174,"T2700150040541",01,0,2,1,1,2023-11-14,2023-11-14,,,"",,,"",,,"","しんじょう産地直売所運営協議会","",,,"",""
1175,"T2700150040616",01,0,2,1,1,2023-10-01,2023-01-04,,,"",,,"",,,"","酒田水泳連盟","",,,"",""
1176,"T2700150040657",01,0,2,1,1,2023-10-01,2023-06-26,,,"",,,"",,,"","袖浦育苗組合","",,,"",""
1177,"T2700150040863",01,0,2,1,1,2023-10-01,2023-04-11,,,"",,,"",,,"","櫛引除雪組合","",,,"",""
1178,"T2700150040871",01,0,,,0,2023-10-01,2025-06-25,,,"",,,"",,,"","","",,,"",""
1179,"T2700150040871",03,0,2,1,1,2023-10-01,2025-06-25,,2025-04-15,"",,,"",,,"","黄金地区籾乾燥調製貯蔵施設利用組合","",,,"",""
1180,"T2700150040888",01,0,2,1,1,2024-12-14,2024-12-23,,,"",,,"",,,"","庄内たがわ農業協同組合三川堆肥製造施設利用組合","",,,"",""
1181,"T2700150040946",01,0,2,1,1,2025-01-26,2025-01-28,,,"",,,"",,,"","田川ライスセンタ－利用組合","",,,"",""
1182,"T2700150041052",01,0,2,1,1,2023-10-01,2022-10-18,,,"",,,"",,,"","羽黒町無人ヘリ防除組合","",,,"",""
1183,"T2700150041069",01,0,2,1,1,2023-10-01,2023-03-10,,,"",,,"",,,"","藤島施設刈取組合","",,,"",""
1184,"T2700150041374",01,0,2,1,1,2024-07-17,2024-07-30,,,"",,,"",,,"","米沢市上郷コミュニティセンタ－管理運営委員会","",,,"",""
1185,"T2700150041408",01,0,2,1,1,2023-10-01,2022-05-30,,,"",,,"",,,"","愛知県和牛改良協会","",,,"",""
1186,"T2700150041696",01,0,2,1,1,2023-10-01,2021-12-07,,,"",,,"",,,"","中部インダストリアル・エンジニアリング協会","",,,"",""
1187,"T2700150041721",01,0,2,1,1,2023-10-01,2023-05-25,,,"",,,"",,,"","名古屋労務管理組合","",,,"",""
1188,"T2700150041770",01,0,2,1,1,2023-10-01,2023-03-15,,,"",,,"",,,"","東海地区信用金庫共済会","",,,"",""
1189,"T2700150041812",01,0,,,0,2023-10-01,2025-06-30,,,"",,,"",,,"","","",,,"",""
1190,"T2700150041812",03,0,2,1,1,2023-10-01,2025-06-30,,2025-04-01,"",,,"",,,"","食と環境の未来ネット","",,,"",""
